NISCode;houses_sum_ParcelsNumber;houses_avg_PriceP25;houses_avg_PriceP50;houses_avg_PriceP75;houses_avg_ParcelsAreaP50;houses_average_price_m2;houses_avg_PriceP50_filled;houses_avg_PriceP50_status;houses_avg_PriceP50_distance_m;houses_average_price_m2_filled;houses_average_price_m2_status;houses_average_price_m2_distance_m
92137F02-;18;210500;260000;304500;600.5;432.972522897585;260000;observed;;432.972522897585;observed;
92137F032;10;152500;184500;224500;625;295.2;184500;observed;;295.2;observed;
92137F091;9;222809.68;325000;350000;910;357.142857142857;325000;observed;;357.142857142857;observed;
92137G00-;20;190000;204000;250000;367.5;555.102040816327;204000;observed;;555.102040816327;observed;
92138A00-;14;223500;250000;321250;698;358.166189111748;250000;observed;;358.166189111748;observed;
92138A30-;11;315000;355000;447500;637;557.299843014129;355000;observed;;557.299843014129;observed;
92138C00-;16;250000;354000;400000;778.5;454.720616570328;354000;observed;;454.720616570328;observed;
92138D00-;19;219000;265000;342500;1018;260.314341846758;265000;observed;;260.314341846758;observed;
92138E000;18;205000;250000;350000;1061;235.626767200754;250000;observed;;235.626767200754;observed;
92138E112;9;250000;290000;387000;1124;258.007117437722;290000;observed;;258.007117437722;observed;
92138G00-;10;180000;250000;350000;913;273.82256297919;250000;observed;;273.82256297919;observed;
92141F00-;5;260000;327500;395000;981;333.843017329256;327500;observed;;333.843017329256;observed;
92138J090;5;265000;280000;580000;701;399.429386590585;280000;observed;;399.429386590585;observed;
92138J100;8;220000;325000;330000;969;335.397316821465;325000;observed;;335.397316821465;observed;
92140A111;13;119000;160000;189000;329;486.322188449848;160000;observed;;486.322188449848;observed;
92138K012;8;255000;282500;395000;896.5;315.114333519241;282500;observed;;315.114333519241;observed;
92140A00-;49;181000;210000;272500;1257.75;166.964818127609;210000;observed;;166.964818127609;observed;
92140A01-;6;210000;220000;300000;755;291.390728476821;220000;observed;;291.390728476821;observed;
92140A020;12;162750;211500;359000;1165;181.545064377682;211500;observed;;181.545064377682;observed;
92140A032;14;210000;290000;332000;713;406.732117812062;290000;observed;;406.732117812062;observed;
92140A043;14;120500;270000;345000;927;291.26213592233;270000;observed;;291.26213592233;observed;
92140A101;30;181000;230000;295000;1295;177.606177606178;230000;observed;;177.606177606178;observed;
92142E112;6;300000;331000;405000;1036.5;319.343945972021;331000;observed;;319.343945972021;observed;
92140A081;6;278000;335000;410000;1137.5;294.505494505494;335000;observed;;294.505494505494;observed;
92140A09-;5;157500;295750;398250;1000;295.75;295750;observed;;295.75;observed;
92140A122;6;195000;195000;220000;224.5;868.596881959911;195000;observed;;868.596881959911;observed;
92140A21-;5;110000;160000;245000;388;412.371134020619;160000;observed;;412.371134020619;observed;
92140B00-;7;250000;335000;515000;630;531.746031746032;335000;observed;;531.746031746032;observed;
92140B09-;7;310000;350000;475000;918.25;381.159814865233;350000;observed;;381.159814865233;observed;
92140C00-;8;115000;136000;250000;313;434.504792332268;136000;observed;;434.504792332268;observed;
92140E00-;42;175000;250000;275000;401.5;622.66500622665;250000;observed;;622.66500622665;observed;
92140E01-;10;238000;302000;380000;1234.5;244.633454840016;302000;observed;;244.633454840016;observed;
92140E021;15;208000;269000;300000;564.75;476.316954404604;269000;observed;;476.316954404604;observed;
92140E03-;9;197450;210000;232500;665;315.789473684211;210000;observed;;315.789473684211;observed;
92140E04-;11;150000;262000;312500;839;312.276519666269;262000;observed;;312.276519666269;observed;
92140E090;11;290000;411000;465000;1242;330.917874396135;411000;observed;;330.917874396135;observed;
92140F000;21;155000;210000;240000;254.5;825.147347740668;210000;observed;;825.147347740668;observed;
92140F10-;25;185000;200000;235000;713;280.504908835905;200000;observed;;280.504908835905;observed;
92140F111;18;120000;162500;197000;432.5;375.722543352601;162500;observed;;375.722543352601;observed;
92140G00-;19;140000;185000;190000;407;454.545454545455;185000;observed;;454.545454545455;observed;
92140G100;7;265000;297500;310000;886;335.778781038375;297500;observed;;335.778781038375;observed;
92140H021;25;155000;185000;238000;1101.5;167.952791647753;185000;observed;;167.952791647753;observed;
92140H03-;6;220000;229500;239000;1034;221.953578336557;229500;observed;;221.953578336557;observed;
92140H00-;61;140000;170000;218500;420;404.761904761905;170000;observed;;404.761904761905;observed;
92140H01-;12;145000;211000;240000;948;222.573839662447;211000;observed;;222.573839662447;observed;
92141A00-;14;230000;297500;315000;870;341.954022988506;297500;observed;;341.954022988506;observed;
92141B00-;38;257500;304500;345000;793.75;383.622047244094;304500;observed;;383.622047244094;observed;
92141B010;14;152083.82;260000;265000;701.5;370.634354953671;260000;observed;;370.634354953671;observed;
92141B02-;7;155000;260000;380000;1180;220.338983050847;260000;observed;;220.338983050847;observed;
92141C000;7;199000;275000;330000;880;312.5;275000;observed;;312.5;observed;
92141C012;6;205000;242500;390000;1293;187.548337200309;242500;observed;;187.548337200309;observed;
92141E001;10;235000;280000;330000;730;383.561643835616;280000;observed;;383.561643835616;observed;
92141E012;7;525000;525000;525000;1439.75;364.646640041674;525000;observed;;364.646640041674;observed;
92141F09-;9;325500;380000;470000;1307;290.742157612854;380000;observed;;290.742157612854;observed;
92141E09-;14;410000;440500;700000;1884.5;233.749005041125;440500;observed;;233.749005041125;observed;
92141G00-;7;245000;275000;450000;1229;223.759153783564;275000;observed;;223.759153783564;observed;
92142A01-;31;185000;251000;288000;170;1476.47058823529;251000;observed;;1476.47058823529;observed;
92142A021;33;195000;259000;310000;223.5;1158.83668903803;259000;observed;;1158.83668903803;observed;
92142A03-;20;197000;238750;300000;147;1624.14965986395;238750;observed;;1624.14965986395;observed;
92142A00-;10;150000;205000;240000;90;2277.77777777778;205000;observed;;2277.77777777778;observed;
92142A07-;10;205000;220000;257000;330;666.666666666667;220000;observed;;666.666666666667;observed;
92142A091;7;355000;390000;454800;975;400;390000;observed;;400;observed;
92142A20-;19;190000;270000;375000;711;379.746835443038;270000;observed;;379.746835443038;observed;
92142A100;23;250000;285000;412741.94;696.25;409.335727109515;285000;observed;;409.335727109515;observed;
92142A210;9;240000;251000;339750;566;443.462897526502;251000;observed;;443.462897526502;observed;
92142A220;13;260000;270000;322000;765;352.941176470588;270000;observed;;352.941176470588;observed;
92142A30-;12;265000;280000;385000;575.5;486.533449174631;280000;observed;;486.533449174631;observed;
92142A320;10;312000;326600;357785;1198.5;272.507300792657;326600;observed;;272.507300792657;observed;
92142A332;6;245000;331000;410000;757;437.252311756935;331000;observed;;437.252311756935;observed;
92142A40-;28;225000;307500;364500;666;461.711711711712;307500;observed;;461.711711711712;observed;
92142A632;10;349000;387500;425000;779.5;497.11353431687;387500;observed;;497.11353431687;observed;
92142A51-;19;257500;350000;385000;748.5;467.601870407482;350000;observed;;467.601870407482;observed;
92142A520;6;411000;425000;480000;666;638.138138138138;425000;observed;;638.138138138138;observed;
92142A592;5;366433.33;475000;550000;981;484.199796126402;475000;observed;;484.199796126402;observed;
92142A611;17;270000;310000;360000;819;378.510378510379;310000;observed;;378.510378510379;observed;
92142B00-;27;286000;360850;460000;821;439.52496954933;360850;observed;;439.52496954933;observed;
92142B01-;6;320000;350000;392000;1008;347.222222222222;350000;observed;;347.222222222222;observed;
92142B022;5;261674.5;337000;364000;1108;304.151624548736;337000;observed;;304.151624548736;observed;
92142B10-;5;217500;302500;374000;984;307.418699186992;302500;observed;;307.418699186992;observed;
92142C000;25;240000;290000;357499.5;808.25;358.799876275905;290000;observed;;358.799876275905;observed;
92142C10-;5;250000;417500;585000;1598;261.264080100125;417500;observed;;261.264080100125;observed;
92142D00-;6;315500;408500;522500;1282.5;318.518518518519;408500;observed;;318.518518518519;observed;
92142D09-;7;255000;267000;430000;536;498.134328358209;267000;observed;;498.134328358209;observed;
92142E00-;11;195000;365000;460000;766;476.501305483029;365000;observed;;476.501305483029;observed;
92142F00-;12;230000;258750;310000;560.5;461.64139161463;258750;observed;;461.64139161463;observed;
92142F01-;6;225000;255000;320000;535;476.635514018692;255000;observed;;476.635514018692;observed;
93010A043;8;150000;230000;230000;602;382.059800664452;230000;observed;;382.059800664452;observed;
92142G00-;9;169000;180000;210000;290;620.689655172414;180000;observed;;620.689655172414;observed;
92142H012;6;226000;286000;500000;1052.5;271.733966745843;286000;observed;;271.733966745843;observed;
92142H00-;15;265000;290000;320000;875;331.428571428571;290000;observed;;331.428571428571;observed;
93010A010;20;95500;125000;205000;257;486.381322957198;125000;observed;;486.381322957198;observed;
93010A000;30;132500;170000;255000;319.5;532.0813771518;170000;observed;;532.0813771518;observed;
93010A162;6;212500;245500;318000;2427.5;101.132852729145;245500;observed;;101.132852729145;observed;
93010B00-;5;107500;145000;152500;925;156.756756756757;145000;observed;;156.756756756757;observed;
93010C000;11;171500;177500;185000;332;534.638554216867;177500;observed;;534.638554216867;observed;
93010D00-;9;109000;140000;170000;301;465.116279069767;140000;observed;;465.116279069767;observed;
93010D01-;6;140000;182500;225000;502.5;363.18407960199;182500;observed;;363.18407960199;observed;
93010C081;6;272500;395000;512500;1499;263.509006004003;395000;observed;;263.509006004003;observed;
93010E000;9;112500;145000;240000;191;759.162303664921;145000;observed;;759.162303664921;observed;
93014A00-;28;70000;98000;115000;74;1324.32432432432;98000;observed;;1324.32432432432;observed;
93010F00-;24;120000;150000;210000;502;298.804780876494;150000;observed;;298.804780876494;observed;
93014A01-;14;57000;105000;125000;505;207.920792079208;105000;observed;;207.920792079208;observed;
93014A02-;10;88500;118750;148000;204;582.107843137255;118750;observed;;582.107843137255;observed;
93014A03-;15;150000;165000;187500;315;523.809523809524;165000;observed;;523.809523809524;observed;
93014A040;22;145000;165000;235000;596.5;276.61357921207;165000;observed;;276.61357921207;observed;
93014A052;10;150000;160000;235500;936.5;170.848905499199;160000;observed;;170.848905499199;observed;
93018G00-;9;180000;190625;245000;552;345.335144927536;190625;observed;;345.335144927536;observed;
93014B00-;28;80000;135000;160000;281.5;479.573712255773;135000;observed;;479.573712255773;observed;
93014E012;8;95000;170000;250000;876.5;193.953223046207;170000;observed;;193.953223046207;observed;
93014E00-;8;164500;170000;220000;881;192.962542565267;170000;observed;;192.962542565267;observed;
93018B00-;5;165000;207500;250000;280;741.071428571429;207500;observed;;741.071428571429;observed;
93014F091;6;15900;175000;179000;1689;103.611604499704;175000;observed;;103.611604499704;observed;
93014E081;5;135000;135000;135000;995;135.678391959799;135000;observed;;135.678391959799;observed;
93014E19-;5;190000;292500;350000;2776;105.367435158501;292500;observed;;105.367435158501;observed;
93014F062;9;200000;240000;290000;2618;91.6730328495034;240000;observed;;91.6730328495034;observed;
93014G00-;8;103000;130000;175000;884.5;146.975692481628;130000;observed;;146.975692481628;observed;
93014H000;13;165000;175000;200000;776;225.515463917526;175000;observed;;225.515463917526;observed;
93014J00-;6;100833.33;148750;173750;364;408.653846153846;148750;observed;;408.653846153846;observed;
93014J022;5;188500;208500;287500;909;229.372937293729;208500;observed;;229.372937293729;observed;
93014L00-;10;160000;190000;275000;256;742.1875;190000;observed;;742.1875;observed;
93014M00-;8;117500;186000;188500;293;634.81228668942;186000;observed;;634.81228668942;observed;
93014N00-;16;85000;115000;135000;307;374.592833876222;115000;observed;;374.592833876222;observed;
93014N01-;7;170000;185000;220000;1240;149.193548387097;185000;observed;;149.193548387097;observed;
93014N091;7;210000;225000;270000;1324;169.939577039275;225000;observed;;169.939577039275;observed;
93014P04-;7;185000;190000;200000;1396;136.103151862464;190000;observed;;136.103151862464;observed;
93014P00-;14;110000;135000;170000;151;894.039735099338;135000;observed;;894.039735099338;observed;
93014P010;9;125000;177500;200000;424;418.632075471698;177500;observed;;418.632075471698;observed;
93014P02-;7;85000;100000;180000;199.75;500.625782227785;100000;observed;;500.625782227785;observed;
93018A000;13;95000;230000;1915000;491;468.431771894094;230000;observed;;468.431771894094;observed;
93018A01-;7;135000;141500;144000;698.5;202.576950608447;141500;observed;;202.576950608447;observed;
93018D000;5;95000;197500;274500;549;359.744990892532;197500;observed;;359.744990892532;observed;
93018G010;6;190000;190000.01;200000;1252.5;151.696614770459;190000.01;observed;;151.696614770459;observed;
93018E00-;11;160000;190000;220000;870;218.390804597701;190000;observed;;218.390804597701;observed;
93018F000;10;145000.5;190000;288000;1032.5;184.019370460048;190000;observed;;184.019370460048;observed;
93018H00-;7;45000;50000;210000;787.25;63.5122261035249;50000;observed;;63.5122261035249;observed;
93018K00-;6;87500;146250;208750;248.5;588.531187122736;146250;observed;;588.531187122736;observed;
93022A001;38;95000;130000;150000;189.25;686.922060766182;130000;observed;;686.922060766182;observed;
93022A01-;21;190000;216750;280000;750;289;216750;observed;;289;observed;
93022A032;10;140000;177500;190000;285;622.80701754386;177500;observed;;622.80701754386;observed;
93022A043;10;110000;126000;200000;404;311.881188118812;126000;observed;;311.881188118812;observed;
93022A20-;7;96000;125000;260000;1330.25;93.9672993798158;125000;observed;;93.9672993798158;observed;
93022A212;10;237000;270000;300000;1388.5;194.454447245229;270000;observed;;194.454447245229;observed;
93022C00-;15;125000;161500;276000;317;509.463722397476;161500;observed;;509.463722397476;observed;
93022D00-;7;110000;115000;440000;295;389.830508474576;115000;observed;;389.830508474576;observed;
93088S00-;6;32000;80000;210000;306;261.437908496732;80000;observed;;261.437908496732;observed;
93022E000;12;157500;170000;222955;1247.5;136.27254509018;170000;observed;;136.27254509018;observed;
