NISCode	sum_ParcelsNumber	avg_PriceP25	avg_PriceP50	avg_PriceP75	avg_ParcelsAreaP50	average_price_m2
25123B00-	14	300000	350000	397000	822.5	425.531914893617
25123B01-	2				1896.5	
25123B022	8	320000	410000	612000	1277	321.064996084573
25123B081	1				860	
25123B091	6	332500	370000	385000	662	558.912386706949
25123B112	12	432500	497500	642500	2555	194.716242661448
25123C00-	40	187000	230000	355000	301	764.119601328904
25123C01-	18	165000	227500	307000	299	760.869565217391
25123C07-	6	180000	250000	275000	335.5	745.156482861401
25123C091						
25123C10-	20	182500	230000	315000	252.5	910.891089108911
25123C19-	6	280500	403000	440000	614	656.351791530945
25123D02-	9	220000	306050	391050	410	746.463414634146
25123D080	34	225000	278750	335000	540.5	515.72617946346
25123D093						
25124A001	11	310000	375500	492500	707	531.117397454031
25124A012	8	190000	285000	470000	734.5	388.019060585432
25124A090	4				820	
25124A10-	9	260000	453750	500000	805	563.664596273292
25124A19-	1				1921	
25124A20-	14	262000	357500	390000	571.5	625.546806649169
25124A29-						
25124B00-	9	286000	369000	449000	872	423.165137614679
25124B010	24	300000	362500	650000	1580.5	229.357798165138
25124B02-	7	180000	235000	369000	878	267.653758542141
25124B082						
25124B091	2				1641.5	
25124B11-	3				1639	
25124B19-	5	375000	425000	470000	984	431.910569105691
25124C000	20	372500	428000	453000	1030	415.533980582524
25124C01-	3				700	
25124C02-	3				710	
25124C082	2				1231	
25124C091	8	445000	490000	560000	2245	218.26280623608
25124C11-	10	361000	493500	592500	3296.5	149.704231760959
25124C19-						
31003A001	25	240000	333000	410903	365.25	911.70431211499
31003A012	9	200000	274500	300000	426	644.366197183099
31003A09-	19	240000	377500	423000	911.75	414.038936111873
31003A10-	49	233500	325000	430000	418	777.511961722488
31003A11-	32	240000	266000	330000	254	1047.24409448819
31003A18-	11	187500	468750	750000	1615	290.247678018576
31003A19-	8	425000	425000	430000	1314	323.439878234399
31003B000	31	290000	321000	439000	454	707.04845814978
31003B011	8	249000	299000	965000	395.5	756.005056890013
31003B02-	45	300000	427137.5	550000	597	715.473199329983
31003B03-	11	384500	425000	430000	566	750.883392226148
31003B082	6	350000	412500	475000	1077.5	382.830626450116
31003B091	27	332000	406250	549000	1393	291.636755204594
31003B10-	21	188250	242500	480000	669	362.481315396114
31003B19-	5	325000	375000	425000	817	458.996328029376
31003B212	3				449	
31003B293						
31003C000	51	205000	260000	370000	355	732.394366197183
31003C01-	13	230000	318500	540000	785	405.732484076433
31003C082						
31003C091	10	387120	477500	523750	1321	361.468584405753
31004A00-	24	212500	275000	447500	82	3353.65853658537
31004A01-	32	194000	250000	342000	120	2083.33333333333
31004A02-	13	265000	305000	525000	237	1286.91983122363
31004A03-	50	160000	245000	305000	109	2247.70642201835
31004A04-	64	170000	205000	265000	64.5	3178.29457364341
31004A051						
31004A082						
31004A11-	31	180000	236500	280000	100	2365
31004A12-						
31004B00-	44	177500	240000	292000	191	1256.5445026178
31004B01-	51	350000	435000	497000	522.25	832.934418382001
31004B02-	16	365000	400000	478000	503.5	794.438927507448
31004B03-	85	220000	283387	351250	189.75	1493.47562582345
31004B042	30	402500	477500	595000	636.5	750.19638648861
31004B053	13	300000	346500	400000	224	1546.875
31004B0MA						
31004B0PA	6	400000	525000	540000	333	1576.57657657658
31004B114	4				227.5	
31004X0JQ						
3100514MQ						
3100597MQ						
31005A001	19	495000	824500	1250000	118	6987.28813559322
31005A012	35	412500	562500	892500	100	5625
31005A023	39	325000	444000	619000	107	4149.53271028037
31005A101	32	425000	475000	620000	145.5	3264.60481099656
31005A11-	73	235000	330000	385000	262.75	1255.94671741199
31005A122	32	352500	515000	620000	206.5	2493.94673123487
31005A201	68	215000	295000	359000	240.75	1225.33748701973
31005A211	19	222000	379500	565000	726	522.727272727273
31005A22-	51	237500	275000	304000	307	895.765472312704
31005A232	13	253750	316250	344500	293	1079.35153583618
31005A242	44	210000	271250	368700	187	1450.53475935829
31005A2MA						
31005A2PA	6	168500	350000	440000	920	380.434782608696
31005A301	67	187000	221500	251000	175	1265.71428571429
31005A312	48	220000	272506	367000	218.25	1248.59564719359
31005A323	22	270000	405000	464000	276.5	1464.73779385172
31005A334	33	205000	261000	340000	228.25	1143.4830230011
31005A342	11	260000	307000	404500	515.5	595.538312318138
31005A37-	7	285000	295000	300000	335	880.597014925373
31005A391	2				858	
31005A401	131	205000	280000	455000	127.75	2191.78082191781
31005A412	121	195000	243000	300003	62	3919.35483870968
31005A423	38	253000	304000	445000	90	3377.77777777778
31005A501	121	220000	290000	387500	107	2710.28037383178
31005A512	62	265000	382500	500000	77	4967.53246753247
31005A60-	65	234000	277000	382000	84.75	3268.43657817109
31005A61-	31	201000	260000	330000	69	3768.11594202899
31005A671	4				739.5	
31005A701	131	232500	295174	434500	100.5	2937.05472636816
31005A712	69	217802	325750	430000	457.5	712.021857923497
31005A723	87	229000	280000	380000	73.25	3822.52559726962
31005B00-	26	265000	425000	485000	348	1221.26436781609
31005B01-	39	237500	296000	358000	420	704.761904761905
31005B080	9	285000	312500	378000	193	1619.17098445596
31005B092	1				1700	
31005B400	83	205000	240000	305000	193.5	1240.31007751938
31005B410	9	160000	217500	298000	120.25	1808.73180873181
31005B42-	26	223750	280500	350000	157.5	1780.95238095238
31005B480						
31005B50-	38	200000	277500	330000	228	1217.10526315789
31005B571						
31005B70-	11	420000	500000	640000	380	1315.78947368421
31005B771						
31005B7MA						
31005B7PA	30	294000	379450	442500	644.5	588.750969743988
31005C00-	21	265000	295000	440000	623.5	473.135525260626
31005C01-	19	302500	373500	467500	517	722.437137330754
31005C023						
31005C091	22	232500	364500	478000	546	667.582417582418
31005C0MA						
31005C0PA						
31005C112	9	378000	390000	419000	600	650
31005D00-	11	280000	280000	280000	282	992.90780141844
31005D011	23	275000	300000	349000	279	1075.2688172043
31005D09-	12	376250	440000	566500	453	971.302428256071
31005D112	40	279000	322500	405000	256.5	1257.30994152047
31005E001	63	250000	287500	355000	234	1228.63247863248
31005E01-	33	296250	345750	415000	590.75	585.272958104105
31005E021	39	229000	262500	347201	202	1299.50495049505
31005E030	9	385000	735000	880000	786	935.114503816794
31005E042	75	227500	285000	364000	185.25	1538.46153846154
31005E052	41	290000	325000	360000	330	984.848484848485
31005E091	5	277000	475000	710000	775	612.903225806452
31005E100	47	430000	585000	875000	1033	566.311713455954
31005E112	4				238.5	
31005E123	53	372000	400000	439000	644.5	620.636152055857
31005E194	5	413000	845500	1150000	1053	802.943969610636
31005E20-	45	300000	408500	460000	612	667.483660130719
31005E301	20	320000	435000	512000	1106	393.309222423146
31005E312	56	239000	300000	329000	256.5	1169.59064327485
31005F001	33	251000	276000	350000	230.5	1197.39696312364
31005F011	21	430000	465000	625000	1094	425.045703839122
31005F022	55	240000	319000	350000	215	1483.72093023256
31005F033	18	355000	385000	436250	495	777.777777777778
31005F082	1				852	
31005F090						
31005F101	35	283000	402500	525000	634	634.858044164038
31005F182	6	425000	539000	693526.6	1229	438.567941415785
31005F20-	45	267000	299500	375000	246	1217.47967479675
31005F210	35	296000	347500	425000	693	501.443001443001
31005F22-	42	246000	329000	365000	262	1255.72519083969
31005F301	102	215000	265000	325000	146.25	1811.96581196581
31005F311	31	235000	315000	377500	140	2250
31005F322	19	290000	332500	432000	315	1055.55555555556
31005F332	111	222000	285000	365000	154	1850.64935064935
31005F401	108	255000	305000	370000	255.75	1192.57086999022
31005F412	19	299000	365000	425000	245.25	1488.27726809378
31005F510	13	235000	280000	380000	175	1600
31005G001	40	260000	318000	430000	432.75	734.835355285962
31005G010	64	220000	275000	350000	370.25	742.741390952059
31005G099	3				662	
31005G17-	3				1387	
31005G201	42	255000	290000	370000	258.5	1121.85686653772
31005G212	84	290000	326000	350000	245	1330.61224489796
31005G283	2				1442.5	
31005G311	15	280000	300000	340000	218	1376.14678899083
31005G322	13	280000	330000	430000	403.25	818.350898946063
31005G33-	31	400000	430000	585000	716	600.558659217877
31005G349	19	650000	760000	800000	2558	297.107114933542
31005G402	14	330000	418750	490000	327.5	1278.62595419847
31005G41-	36	370000	475000	537456	296.5	1602.02360876897
31005G423	18	255000	302500	345000	399	758.145363408521
31005G4MJ						
31005H001	99	259000	310000	385000	270.25	1147.08603145236
31005H011	25	500000	685000	1100050	1254	546.251993620415
31005H021	34	219000	260000	385000	318.25	816.967792615868
31005H042	30	317750	385000	444000	496	776.209677419355
31005H052	41	329000	395000	490000	513	769.980506822612
31005H083	8	327500	357000	495000	630.5	566.217287866772
31005H0PN	7	1157000	1387912.5	1495000	1352	1026.5625
31005H101	129	265000	340000	410000	148.75	2285.71428571429
31005H11-	41	280000	349000	420000	272.25	1281.91000918274
31005H122	27	420000	450000	515000	361	1246.53739612188
32010A262	4				1726.5	
31005H133	37	275000	380000.5	450000	288.75	1316.01904761905
31005H142	23	260000	325000	470000	308	1055.19480519481
31005H170	1				807	
31005H190	1				7326	
31005H201	65	290000	350000	435000	374	935.828877005348
31005H210	50	340000	493000	615000	552	893.115942028986
31005H382						
31005H391	9	850000	1232500	1500000	2799	440.335834226509
31005H490	1				2026	
31005X0JQ						
31006A00-	12	380000	409000	425000	130	3146.15384615385
31006A082	3				1600	
31006A099	9	500000	525000	590000	764	687.17277486911
31006A183						
31006B40-	11	342000	415000	540000	811	511.713933415536
31006B495	4				1900.5	
31006C00-	5	405000	450000	549000	360	1250
31006C012	2				611.5	
31006C099	11	330000	375000	561250	900	416.666666666667
31006C10-	3				438	
31006D00-	7	275000	375000	455000	630.75	594.530321046373
31006D099	6	517500	745000	935000	1308	569.571865443425
31006E00-	53	326000	371200	520000	403	921.091811414392
31006E0PN	20	275660	417500	505000	1211.5	344.614114733801
31006E10-	15	342500	514500	570000	657	783.10502283105
31006E19-	7	600000	1290000	1295000	1294	996.908809891808
31006F00-	43	224000	261500	370000	396	660.353535353535
31006F01-	15	350000	408500	455000	1251	326.538768984812
31006F02-	28	325000	349513.565	498000	333	1049.59028528529
31006F03-	47	300000	365000	491000	750	486.666666666667
31006F082	18	273000	330000	632500	792	416.666666666667
31006F091	9	895000	1825000	2130000	2435	749.486652977413
31012A00-	20	350000	389600	422000	367.5	1060.13605442177
31012A01-	20	235000	290000	499000	585	495.726495726496
31012A02-	29	283700	310000	430000	373.75	829.43143812709
31012A030	23	330000	426000	515000	735	579.591836734694
31012A04-	8	362500	495000	500000	680	727.941176470588
31012A091	8	260000	415000	829000	809	512.978986402967
31012A0JA	2				578.5	
31012A0PA	5				6017	
31012B00-	14	160000	252500	310000	510	495.098039215686
31012B01-	11	240000	300000	380000	607	494.233937397035
31012B082	1				1193	
31012B091	15	197000	227000	400000	858	264.568764568765
31012C00-	17	170000	325000	452000	379	857.519788918206
31012C09-	8	297137	332500	381500	1142	291.155866900175
31012D00-	32	257000	325000	429000	404.5	803.461063040791
31012D02-	45	430000	500000	755000	1080	462.962962962963
31012D03-	36	300000	386000	485000	652.5	591.570881226054
31012D043	9	293000	355000	466000	635	559.055118110236
31012D082	1				955	
31012D091	17	460000	494250	517000	337	1466.61721068249
31012D0AP	25	400000	830000	1000000	1526	543.905635648755
31012E000	14	230000	342500	655250	709.5	482.734319943622
31012E08-						
31012E091	12	260000	303750	395000	1320.5	230.0265051117
31012E113	2				3429.5	
31012E182	2				4695	
31022A000	43	295000	377500	512812.5	503.25	750.124192747144
31022A011	24	260000	330000	460000	679	486.0088365243
31022A02-	68	210000	297500	330000	250	1190
31022A03-	49	330000	410000	585000	400	1025
31022A04-	24	235000	270000	400000	560.5	481.71275646744
31022A053	2				395	
31022A072	1				1352	
31022A082	3				3429	
31022A091	7	315000	532500	750000	387	1375.96899224806
31022A10-	29	290000	367500	432000	498	737.951807228916
31022A1MA						
31022A1PA	8	100000	195000	290000	1035.5	188.314823756639
31022A20-	27	347000	399000	495000	600	665
31022A21-	7	185000	196000	199000	205	956.09756097561
31022A413	44	277500	340000	520117	562.5	604.444444444444
31022A42-	11	315000	480000	559000	800	600
31022A484	6	579000	790000	1610000	3606.5	219.048939414945
31022A4MA	1					
31022A4PA	1				100	
31022B00-	32	320000	402000	549000	933	430.868167202572
31022B012	18	925000	1134250	1900000	4608.5	246.121297602257
31022B091	11	341000	553000	1150000	1640	337.19512195122
31022C00-	16	250300	312500	366000	317.5	984.251968503937
31022C010	23	305000	429500	487500	1008	426.09126984127
31022C02-	23	190000	335000	380000	460.5	727.470141150923
31022C03-	11	269500	309000	463554.23	737	419.267299864315
31022C08-	18	258000	335000	355000	585	572.649572649573
31022C090	7				1203	
31022C10-	20	268750	386000	457500	623.5	619.085805934242
31022C19-	28	180000	272500	365000	644	423.136645962733
31022D001	33	222500	370100	427000	328	1128.35365853659
31022D012	18	350000	415000	435000	469	884.861407249467
31022D09-	19	380000	448060.805	490000	827	541.790574365175
31033A001	25	180000	217500	238750	110.5	1968.3257918552
31033A011	12	180000	272000	340000	711.5	382.290934645116
31033A02-	17	100000	220000	356000	479	459.29018789144
31033A03-	35	209000	250000	280000	277	902.527075812274
31033A041	8	258000	280000	295000	390	717.948717948718
31033A052	5	168500	243500	325000	251	970.119521912351
31033A072	9	222500	255000	292500	501	508.982035928144
31033A09-	16	265000	338000	413500	805.5	419.615145872129
31033A10-	53	190000	264000	355000	467	565.310492505353
31033A111	51	220000	295000	365000	463.5	636.46170442287
31033A122	21	219000	320000	365000	586	546.075085324232
31033A132	16	300000	345000	382880	384	898.4375
31033A182	4				1170	
31033A191	7	345000	425000	470000	2000	212.5
31033A201	62	242500	280000	332500	570.25	491.012713722052
31033A21-	10	235000	240000	278000	913.5	262.725779967159
31033A22-	9	215000	257500	381000	566	454.946996466431
31033A232	20	245000	335500	410000	628.5	533.810660302307
31033A29-	3				2424.75	
31033A31-	30	205000	278500	340000	600	464.166666666667
31033A39-	7	329000	350000	852000	1077	324.976787372331
31033A40-	24	295000	361237.5	420000	481.5	750.233644859813
31033A411	15	495000	495000	495000	791	625.790139064475
31033A42-	16	265000	325000	381000	746	435.656836461126
31033A482	1				2812	
31033A501	37	255000	324000	405000	553	585.895117540687
31033A592	2				723.5	
31033A60-	20	250000	265000	275000	420	630.952380952381
31033A69-	18	358000	362000	420000	782.75	462.472053656979
31033B300	28	275000	320000	360000	803	398.505603985056
31033B322	9	187000	235000	349000	918	255.99128540305
31033B33-	5				663.25	
31040A001	22	287500	307500	430000	584.5	526.090675791275
31040A01-	24	260000	285500	435000	794	359.571788413098
31040A022	25	244000	319000	375000	337	946.587537091988
31040A032	23	260000	376000	480000	497	756.539235412475
31040A089	2				623.5	
31040A091	42	299000	415000	520000	1035.5	400.772573635925
31040A10-	12	108075	281250	501250	263	1069.39163498099
31040A111	28	300000	371000	415000	536	692.164179104478
31040A12-	23	260000	320000	460000	836	382.775119617225
31040A132	19	170000	249900	370000	996.25	250.840652446675
31040B00-	34	225000	335000	455000	405.5	826.140567200986
31040B01-	50	304000	375250	435750	531.5	706.020696142991
31040B021	12	315250	431250	462500	550.5	783.378746594005
31040B032	11	260000	550000	925000	809	679.851668726823
31040B082	10	581000	950000	1000000	2002.5	474.406991260924
31040B091	14	451000	530000	595000	904.5	585.95909342178
31040B111	11	342500	392500	416500	800	490.625
31040B192	3				1015	
31040C000	57	225000	277000	357500	425	651.764705882353
31040C01-	33	250000	380000	415000	581	654.044750430293
31040C082	7	437500	517500	692500	843	613.879003558719
31040C091	37	250000	332000	360000	2130	155.868544600939
31040D001	29	200000	280000	365000	247	1133.6032388664
31040D012	29	275000	325000	370000	576	564.236111111111
31040D023	17	245000	275000	427500	438	627.853881278539
31040D091	29	375000	412000	580000	760	542.105263157895
31040D192	7	479000	484500	490000	1101	440.054495912807
31040D21-	10	229500	250000	360000	869.5	287.521564117309
