NISCode	sum_ParcelsNumber	avg_PriceP25	avg_PriceP50	avg_PriceP75	avg_ParcelsAreaP50	average_price_m2
34022A04-	11	240000	250000	525000	105	2380.95238095238
34022A051						
34022A101	5				292.5	
34022A111	1				637	
34022A12-	2				566.5	
34022A122	1				72	
34022A132	1				323	
34022A143	2				736.5	
34022A152						
34022A172	1				1501	
34022A173						
34022A201	4				1185	
34022A211	1				1702	
34022A232	1				275	
34022A242	1				432	
34022A243	2				429.5	
34022A252						
34022A291						
34022A30-	8	69250	108500	512500	126.5	857.707509881423
34022A311	5	238000	245000	425000	325	753.846153846154
34022A32-						
34022A33-	3				240	
34022A341	10	461000	550000	703599	235	2340.42553191489
34022A352	3				120	
34022A401	1				959	
34022A41-						
34022A42-	2				1238	
34022A432	1				155	
34022A472	2				23399	
34022A50-	13	199000	200000	330000	120	1666.66666666667
34022A51-	2				545	
34022A521	2				170	
34022A532	2				640.5	
34022A54-						
34022A553	1				534	
34022A601	6				291.5	
34022A612	1				172	
34022A62-	2				533	
34022A701	1				306	
34022A712	1				160	
34022A723						
34022A732						
34022A783						
34022A7MA						
34022A7PA						
34022A800						
34022A890						
34022A904	1				585	
34022A91-						
34022B001	5	210000	270000	330000	600	450
34022B012	1				1224	
34022B021	2				528.5	
34022B030						
34022B032	1				564	
34022B043						
34022B052						
34022B071	1				2111	
34022B080						
34022B091						
34022B111	3				388	
34022B112						
34022B122						
34022B201	3				645	
34022B223	2				122.5	
34022B30-	1				817	
34022B313						
34022B40-	2				400	
34022B492	2				549	
34022C001	14	135000	183000	205000	1029	177.842565597668
34022C022						
34022C033						
34022C094						
34022C112						
34022C1AN	4				720.5	
34022D00-	5				359.5	
34022D011						
34022D021						
34022D03-						
34022D08-	1				621	
34022D092						
34022D0MN						
34022D121	3				575	
34022D132						
34022D142						
34022D193						
34022D210	1				520	
34022D22-						
34022E001	6				803.5	
34022E01-	3				390	
34022E02-						
34022E032						
34022E042						
34022E083						
34022E091						
34022F001	2				302.5	
34022F012						
34022F090						
34022F10-						
34022F19-						
34022F210						
34022G001	4				393	
34022G01-	2				1241	
34022G02-						
34022G032						
34022G043						
34022G080	1				897	
34022G09-						
34022H00-						
34022H09-						
34023A001	14	185000	200000	210000	572	349.65034965035
34023A01-	2				4695	
34023A021						
34023A032						
34023A042						
34023A053	2				688	
34023A091						
34023A20-	2				1049.5	
34023A21-	1				1187	
34023A222						
34023A233						
34023A294						
34023A314	1				1870	
34023A370	6				3819	
34023A40-						
34025A001	3				324	
34025A011	1				454	
34025A022						
34025A032						
34025A043	1				703	
34025A053						
34025A08-						
34025A091	1				3326	
34025A100	1				1646	
34025A292						
34027A00-	35	75000	122500	170000	274.125	446.8764249886
34027A01-	1				140	
34027A021						
34027A03-						
34027A04-	7	133500	156000	199000	237	658.227848101266
34027A052	2				188.5	
34027A072						
34027A0AA						
34027A0MA						
34027A0PA	1				1404	
34027A101	6	110000	122000	149000	248	491.935483870968
34027A11-	12	120000	170000	178750	127	1338.58267716535
34027A121						
34027A132	4				94.5	
34027A143						
34027A1PP						
34027A201						
34027A211	2				992.5	
34027A222	5				3026.5	
34027A233						
34027A244						
34027A290	1				10861	
34027A301						
34027A312						
34027A411	5				877.3333333333334	
34027A421	1				521	
34027A432	2				1451.5	
34027A492						
34027B001	9	112500	250000	445199	282	886.524822695035
34027B01-						
34027B032	2				885	
34027B043	2				494	
34027B0MA	1				1044	
34027B0PA						
34027B0QN	1				5080	
34027B0RN						
34027B10-	6	201250	215000	260000	666.5	322.58064516129
34027B11-						
34027B124	1				280	
34027B210	1				949	
34027B222						
34027C001	1				226	
34027C01-						
34027C02-	1				295	
34027C032						
34027C042						
34027C08-						
34027C091						
34027C101	4				593.5	
34027C112	1				214	
34027C191						
34027C1MA						
34027C1PA						
3404010PQ						
34040A001	11	285000	350000	380000	766.75	456.47212259537
34040A012	1				340	
34040A02-	5	475000	475000	475000	658	721.884498480243
34040A031	1				345	
34040A033						
34040A043	1				2250	
34040A052						
34040A071						
34040A081						
34040A10-	2				957	
34040A1MA						
34040A1NB	1				5930	
34040A1PA						
34040A1QB	1				673	
34040A201						
34040A212	2				796.5	
34040A222						
34040A291						
34040A302	2				520.5	
34040A313						
34040A322	3				304	
34040A392						
34040A40-	4				200.5	
34040A411	1				639	
34040A422	2				995.5	
34040A473						
34040A491						
34040B000	7	270000	315000	395117	657.25	479.269684290605
34040B01-						
34040B02-						
34040B072	2				11213	
34040B08-						
34040B0PP						
34040B10-	3				376	
34040C001	8	150000	200000	220000	522	383.141762452107
34040C01-	1				1511	
34040C022						
34040C081						
34040C091						
34040C0MN						
34040C192						
34040D001	4				410.5	
34040D010						
34040D032	1				271	
34040D042	1				917	
34040D080						
34040D0AP						
34040D0PN						
3404120PQ						
34041A001	4				396	
34041A011	4				323.5	
34041A021	4				516.75	
34041A032	1				159	
34041A040	2				180.5	
34041A052	1				471	
34041A071	7				1351.5	
34041A0PP						
34041A0QP						
34041A101	1				1246	
34041A111	1				316	
34041A124	1				7178	
34041A132						
34041A1PN						
34041A201						
34041A210						
34041A222						
34041A233						
34041A29-						
34041A311						
34041A392						
34041A412						
34041A423						
34041A4PP						
34041B000	6	280000	336250	392500	490	686.224489795918
34041B02-	2				1397	
34041B03-						
34041B042						
34041B052	1				968	
34041B07-						
34041B080						
34041B0AN						
34041B0MA	1				910	
34041B0PA						
34041B111						
34041C00-	3				202.75	
34041C01-	1				79	
34041C021	1				2567	
34041C03-	1				1109	
34041C042						
34041C052	1				615	
34041C081	1				991	
34041C091						
34041C19-	2				849	
34041C272						
34041C293						
34042A00-	8	105000	157500	210000	1587.5	99.2125984251968
34042A010	2				520	
34042A021						
34042A031	3				1270	
34042A04-	3				1437.6666666666667	
34042A05-						
34042A07-	1				997	
34042A091	1				6647	
34042A100	2				301.5	
34042A180	1				1287	
34042A19-						
34042A200						
34042A212						
34042A222						
34042A30-						
34042A402	1				340	
34042B00-	6	145000	207000	312000	390	530.769230769231
34042B08-	1				742	
34042B09-						
34042C00-	5	151100	220000	352000	550	400
34042C01-	1				6757	
34042C02-	1				1385	
34042C032						
34042C042						
34042C081						
34042C091						
34042D00-	4				754	
34042D012						
34042D022						
34042D081						
34042D091						
34042D114						
34042D313						
34042E00-	4				498.5	
34042E012						
34042E083						
34042E091	1				1940	
34042E114						
34043A00-						
34043A01-	1				1260	
34043A09-						
34043B00-	2				465	
34043B09-						
35002A00-	4				345	
35002A01-						
35002A02-						
35002A09-						
35002A101	2				225	
35002A122						
35002A131	1				610	
35002A172						
35002A18-	2				1288	
35002A1AA						
35002A1BA						
35002A1PA						
35002A20-	7	250000	325000	427500	165	1969.69696969697
35002A21-						
35002A22-						
35002A232						
35002A29-						
35002A311	4				581	
35002A322						
35002X0JQ						
35005A00-	11	227500	305806.45	342500	215	1422.35558139535
35005A01-	2				1603	
35005A020	1				209	
35005A031						
35005A04-	1				284	
35005A052						
35005A072	2				3160.5	
35005A081						
35005A091						
35005A202						
35005A212						
35005A283						
35005A293						
35005A393						
35005B00-	3				354.3333333333333	
35005B011						
35005B09-						
35005B112						
35005C00-						
35005C012						
35005C099						
35005D000						
35005D010						
35005D08-						
35005D090						
35006A00-	5	175000	337500	500000	240	1406.25
35006A01-	1				930	
35006A02-						
35006A032						
35006A043						
35006A091	1				890	
35006A10-	3				2750.25	
35006A11-	2				1582	
35006A12-						
35006A190						
35006A211						
35006A22-	2				1455.5	
35006A282						
35006A291						
35006B001	8	215000	305000	385000	361.5	843.706777316736
35006B01-	3				528.5	
35006B02-	1				1418	
35006B032	1				621	
35006B042	1				525	
35006B052	1				1303	
35006B081	2				3885.5	
35006B091	2				711.5	
35006B110						
35006B21-						
35006C00-						
35006C09-						
35011A00-	10	405000	510160	530160	484.5	1052.96181630547
35011A011						
35011A02-						
35011A031	12	369000	550000	2600000	115	4782.60869565217
35011A040	1				550	
35011A052	1					
35011A080						
35011A09-						
35011A210						
35011A260						
35011A3JA	1				277	
35011A3MA						
35011A3PA						
35011B002						
35011B091						
35011B11-						
35011B122						
35011B191						
35011C001	4				302.5	
35011C01-						
35011C022						
35011C032						
35011C08-						
35011C091						
35011D00-						
35011D099	1				4967	
35011E00-						
35011E09-						
35011F00-						
35011F09-						
35011G000	1				150	
35011G09-						
35011G112	1				2609	
35011G191						
35011H00-	4				373.5	
35011H012						
35011H091						
35011H11-						
35011H121	1				120	
35011H182						
35011H20-	13	50000	305000	560000	113.5	2687.22466960352
35011H21-	1				550	
35011J00-	1				94	
35011J01-						
35011J08-						
35011J0JJ						
35011X0JQ						
35013A001	18	350000	520000	665000	261.75	1986.62846227316
35013A01-						
35013A02-	14	200000	310000	630000	140	2214.28571428571
35013A03-	9	280000	449000	735000	107	4196.26168224299
35013A041	2				268	
35013A052	3				102	
35013A10-	5				123.75	
35013A13-						
35013A19-	1				704	
35013A201	2				152.5	
35013A211	3				89.25	
35013A222						
35013A232						
35013A242						
35013A42-	5	225000	232000	255000	85	2729.41176470588
35013A43-						
35013A44-	11	215000	250000	400000	108	2314.81481481481
35013A501	10	118500	179500	230000	156.5	1146.96485623003
35013A511						
35013A522	3				358.75	
35013A532	1				145	
35013A543	2				87.5	
35013A59-						
35013A611						
35013A622	1				305	
35013A752	2					
35013B079	4				412.6666666666667	
35013B179	2				157	
35013B301	12	181000	230000	400000	150	1533.33333333333
35013B332	1				166	
35013B37-						
35013B38-						
35013B39-						
35013C00-	3				434	
35013C010	1				3500	
35013C022						
35013C07-						
35013C08-						
35013C099						
35013C179	2				2418	
35013C19-	1				337	
35013D30-	4				112	
35013D311	1				510	
35013D32-						
35013D372	1				4758	
35013D511						
35013D522						
35013D533	1				460	
35013D542						
35013D552						
35013E000	1				52	
35013E010						
35013E02-						
35013E099						
35013E400	4				115.5	
35013E411	2				322	
35013E42-	2				211	
35013F200						
35013F280						
35013F299						
35013F600						
35013F700	3				175	
35013F71-	3				130	
35013F721						
35013F733						
35013F749						
35013F780						
35013F900	1				150	
35013F92-						
35013F9MJ	1				198	
35013X0JQ						
35014A00-	5				305	
35014A010						
35014A02-	2				277	
35014A03-	1				404	
35014A04-						
35014A052	1				1526	
35014A081						
35014A090	1				1713	
35014A19-						
35014A29-						
35014B00-	2				613.5	
35014B08-						
35014B09-						
35014C00-						
35014C013						
35014C082						
35014C091						
35014C11-						
35014C21-						
35014D00-	2				283	
35014D011						
35014D022						
35014D081						
35014D091						
35014D112						
35029A00-	1				885	
35029A0JA	2				5643	
35029A0PA						
35029A10-	1				165	
35029A11-						
35029A12-	5				517	
35029A132						
35029A18-						
35029A20-	1				156	
35029B000						
35029B090						
35029B10-						
35029B11-						
35029B183						
35029B19-						
35029C00-	6	300000	300000	300000	320	937.5
35029C01-						
35029C02-	1				13	
35029C08-						
35029C091						
35029C112						
35029X0JQ						
36006A001	1				145	
36006A012						
36006A023						
36006A032						
36006A091						
36006A10-	3				1406.5	
36006A200	1				420	
36006A210						
36006A290	1				366	
36006B000	3				442	
36006B011						
36006B022	3				1446	
36006B032						
36006B081						
36006B091						
36006B182	2				2267.5	
36006B193	1				5615	
36007A001	10	182500	335000	420000	395.75	846.493998736576
36007A01-						
36007A02-	3				1334	
36007A03-	1				2567	
36007A042	5				831.3333333333334	
36007A053	1				660	
36007A080						
36007A0MA	1				2227	
36007A0PA	1				46	
36007A10-	3				202	
36007A111	1				160	
36007A120	1				1244	
36007A13-	3				940.5	
36007A143						
36007A152	1				240	
36007A191						
36007A1AB						
36007A1BB	1				1517	
36007A1PB						
36007A294						
3600810PQ						
3600812PQ	3				1033	
3600812QQ						
36008A001	13	117500	145500	275387.595	2603.6666666666665	55.8827294840609
36008A01-						
36008A021	2				145.5	
36008A03-	1				585	
36008A052	18	80000	145000	225000	213.5	679.156908665105
36008A07-	1				1515	
36008A091						
36008A101	1				219	
36008A112						
36008A122						
36008A200	1				205	
36008A211	2				370	
36008A221	2				659	
36008A232						
36008A242	5	311000	700000	960500	2561	273.330730183522
36008A301	4				603	
36008A31-	2				488	
36008A32-						
36008A332	1				316	
36008A333						
36008A382						
36008A391	2				2828	
36008A41-						
36008A50-	4				810.1666666666666	
36008A51-	4				438	
36008A59-						
36008A612	3				300	
36008A613						
36008B000	2				2637.5	
36008B01-						
36008B0PN						
36010A000	6	185000	189000	201000	363	520.661157024793
36010A01-	1				134	
36010A02-						
36010A03-						
36010A080						
36010A09-						
36010B00-	2				502.5	
36010B09-						
36010C001	10	260000	312000	370000	485.3333333333333	642.857142857143
36010C01-	1				883	
36010C02-						
36010C032						
36010C043						
36010C082	1				1968	
36010C091	3				2025	
36011A001	8	102000	170000	295000	526	323.19391634981
36011A012	1				2014	
36011A021						
36011A033	4				1929.8333333333333	
36011A04-						
36011A050						
36011A08-						
36011A090						
36011A180						
36011A19-						
36011A28-						
36011A292						
36011A311						
36011A372						
36011A39-	1				2800	
36012A001	8	180000	252000	275000	233	1081.54506437768
36012A01-						
36012A022						
36012A033	1				370	
36012A082	1				2371	
36012A091						
36012A10-	1				317	
36012A19-						
36012A212	1				10970	
36012A291						
36012B001	6	225000	300000	315000	373	804.289544235925
36012B010	1				243	
36012B021	1				1184	
36012B08-	1				159	
36012B090	1				1718	
3601511PQ						
36015A001	31	312500	485000	792500	135	3592.59259259259
36015A01-	4				298	
36015A02-	4				158.5	
